Time,nC,r5,r6,nCmfe5,ac,ac5,zz,zz5,fe,fe5,bay5,bay5l,bay6,bay6l,other,growth rate,fR5,bifurcations
0.000765765765766,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0
0.000770770770771,24.2,0.1,7.0,24.0,0.0,0.0,5.9,0.2,5.8,0.1,0.0,0.0,0.0,0.0,0.0,488.4,0.0,0.0
0.000775775775776,24.2,0.1,7.0,24.0,0.0,0.0,5.9,0.2,5.8,0.1,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000780780780781,24.2,0.1,7.0,24.0,0.0,0.0,5.9,0.2,5.8,0.1,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000785785785786,24.2,0.1,7.0,24.0,0.0,0.0,5.9,0.2,5.8,0.1,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000790790790791,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000795795795796,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000800800800801,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000805805805806,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000810810810811,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000815815815816,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000820820820821,24.2,0.1,7.0,24.0,0.0,0.0,5.9,0.2,5.8,0.1,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000825825825826,24.1333333333,0.0666666666667,7.0,24.0,0.0,0.0,5.93333333333,0.133333333333,5.86666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000830830830831,24.1333333333,0.0666666666667,7.0,24.0,0.0,0.0,5.93333333333,0.133333333333,5.86666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000835835835836,24.1333333333,0.0666666666667,7.0,24.0,0.0,0.0,5.93333333333,0.133333333333,5.86666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000840840840841,24.1333333333,0.0666666666667,7.0,24.0,0.0,0.0,5.93333333333,0.133333333333,5.86666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000845845845846,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000850850850851,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.000855855855856,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0
0.000860860860861,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0
0.000865865865866,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,1021.2,0.0,0.0
0.000870870870871,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0
0.000875875875876,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0
0.000880880880881,24.3333333333,0.166666666667,7.0,24.0,0.0,0.0,5.83333333333,0.333333333333,5.66666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0
0.000885885885886,24.4666666667,0.233333333333,7.0,24.0,0.0,0.0,5.76666666667,0.466666666667,5.53333333333,0.233333333333,0.0,0.0,0.0,0.0,0.0,1154.4,0.0,0.0
0.000890890890891,24.4666666667,0.233333333333,7.0,24.0,0.0,0.0,5.76666666667,0.466666666667,5.53333333333,0.233333333333,0.0,0.0,0.0,0.0,0.0,1021.2,0.0,0.0
0.000895895895896,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0
0.000900900900901,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0
0.000905905905906,24.4,0.2,7.0,24.0,0.0,0.0,5.8,0.4,5.6,0.2,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000910910910911,24.4,0.2,7.0,24.0,0.0,0.0,5.8,0.4,5.6,0.2,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000915915915916,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000920920920921,24.4,0.2,7.0,24.0,0.0,0.0,5.8,0.4,5.6,0.2,0.0,0.0,0.0,0.0,0.0,1021.2,0.0,0.0
0.000925925925926,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000930930930931,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000935935935936,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000940940940941,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000945945945946,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.000950950950951,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.000955955955956,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000960960960961,24.2666666667,0.133333333333,7.0,24.0,0.0,0.0,5.86666666667,0.266666666667,5.73333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
0.000965965965966,24.4,0.2,7.0,24.0,0.0,0.0666666666667,5.8,0.266666666667,5.66666666667,0.2,0.0,0.0,0.0,0.0,0.0,-310.8,0.0,0.0
0.000970970970971,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0666666666667,5.73333333333,0.4,5.53333333333,0.266666666667,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.000975975975976,24.5777777778,0.288888888889,7.0,24.0,0.0,0.0666666666667,5.71111111111,0.444444444444,5.48888888889,0.288888888889,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.000980980980981,24.4444444444,0.222222222222,7.0,24.0,0.0,0.0,5.77777777778,0.444444444444,5.55555555556,0.222222222222,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.000985985985986,24.4444444444,0.222222222222,7.0,24.0,0.0,0.0,5.77777777778,0.444444444444,5.55555555556,0.222222222222,0.0,0.0,0.0,0.0,0.0,-310.8,0.0,0.0
0.000990990990991,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.000995995995996,24.9777777778,0.488888888889,7.0,24.0,0.0,0.0,5.51111111111,0.977777777778,5.02222222222,0.488888888889,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0
0.001001001001,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,-44.4,0.0,0.0
0.00100600600601,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,355.2,0.0,0.0
0.00101101101101,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.00101601601602,24.7777777778,0.388888888889,7.0,24.0,0.0,0.0,5.61111111111,0.777777777778,5.22222222222,0.388888888889,0.0,0.0,0.0,0.0,0.0,621.6,0.0,0.0
0.00102102102102,24.7777777778,0.388888888889,7.0,24.0,0.0,0.0,5.61111111111,0.777777777778,5.22222222222,0.388888888889,0.0,0.0,0.0,0.0,0.0,1420.8,0.0,0.0
0.00102602602603,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,1420.8,0.0,0.0
0.00103103103103,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,1598.4,0.0,0.0
0.00103603603604,24.9777777778,0.488888888889,7.0,24.0,0.0,0.0,5.51111111111,0.977777777778,5.02222222222,0.488888888889,0.0,0.0,0.0,0.0,0.0,1864.8,0.0,0.0
0.00104104104104,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0666666666667,5.47777777778,0.911111111111,5.02222222222,0.522222222222,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00104604604605,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00105105105105,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00105605605606,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00106106106106,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0
0.00106606606607,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,266.4,0.0,0.0
0.00107107107107,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00107607607608,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0,5.47777777778,1.04444444444,4.95555555556,0.522222222222,0.0,0.0,0.0,0.0,0.0,1198.8,0.0,0.0
0.00108108108108,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.00108608608609,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,1198.8,0.0,0.0
0.00109109109109,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,1198.8,0.0,0.0
0.0010960960961,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0,5.54444444444,0.911111111111,5.08888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.0011011011011,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.00110610610611,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.00111111111111,24.9777777778,0.488888888889,7.0,24.0,0.0,0.0,5.51111111111,0.977777777778,5.02222222222,0.488888888889,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0
0.00111611611612,25.1111111111,0.555555555556,7.0,24.0,0.0,0.0,5.44444444444,1.11111111111,4.88888888889,0.555555555556,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0
0.00112112112112,24.9777777778,0.488888888889,7.0,24.0,0.0,0.0,5.51111111111,0.977777777778,5.02222222222,0.488888888889,0.0,0.0,0.0,0.0,0.0,266.4,0.0,0.0
0.00112612612613,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0333333333333,5.47777777778,0.977777777778,4.98888888889,0.522222222222,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00113113113113,25.0444444444,0.522222222222,7.0,24.0,0.0,0.0333333333333,5.47777777778,0.977777777778,4.98888888889,0.522222222222,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00113613613614,25.1777777778,0.588888888889,7.0,24.0,0.0,0.1,5.41111111111,0.977777777778,4.92222222222,0.588888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00114114114114,25.1111111111,0.555555555556,7.0,24.0,0.0,0.1,5.44444444444,0.911111111111,4.98888888889,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00114614614615,24.9777777778,0.488888888889,7.0,24.0,0.0,0.1,5.51111111111,0.777777777778,5.12222222222,0.488888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00115115115115,24.9111111111,0.455555555556,7.0,24.0,0.0,0.1,5.54444444444,0.711111111111,5.18888888889,0.455555555556,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00115615615616,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0666666666667,5.57777777778,0.711111111111,5.22222222222,0.422222222222,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00116116116116,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0666666666667,5.57777777778,0.711111111111,5.22222222222,0.422222222222,0.0,0.0,0.0,0.0,0.0,799.2,0.0,0.0
0.00116616616617,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0666666666667,5.57777777778,0.711111111111,5.22222222222,0.422222222222,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00117117117117,24.9777777778,0.488888888889,7.0,24.0,0.0,0.0666666666667,5.51111111111,0.844444444444,5.08888888889,0.488888888889,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0
0.00117617617618,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.00118118118118,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,932.4,0.0,0.0
0.00118618618619,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00119119119119,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.0011961961962,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,976.8,0.0,0.0
0.0012012012012,24.8444444444,0.422222222222,7.0,24.0,0.0,0.0,5.57777777778,0.844444444444,5.15555555556,0.422222222222,0.0,0.0,0.0,0.0,0.0,976.8,0.0,0.0
0.00120620620621,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,976.8,0.0,0.0
0.00121121121121,24.7111111111,0.355555555556,7.0,24.0,0.0,0.0,5.64444444444,0.711111111111,5.28888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,843.6,0.0,0.0
0.00121621621622,24.5111111111,0.255555555556,7.0,24.0,0.0,0.0,5.74444444444,0.511111111111,5.48888888889,0.255555555556,0.0,0.0,0.0,0.0,0.0,577.2,0.0,0.0
0.00122122122122,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,577.2,0.0,0.0
0.00122622622623,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00123123123123,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0
0.00123623623624,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0,5.67777777778,0.644444444444,5.35555555556,0.322222222222,0.0,0.0,0.0,0.0,0.0,1376.4,0.0,0.0
0.00124124124124,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0,5.67777777778,0.644444444444,5.35555555556,0.322222222222,0.0,0.0,0.0,0.0,0.0,843.6,0.0,0.0
0.00124624624625,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00125125125125,24.5111111111,0.255555555556,7.0,24.0,0.0,0.0666666666667,5.74444444444,0.377777777778,5.55555555556,0.255555555556,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.00125625625626,24.5111111111,0.255555555556,7.0,24.0,0.0,0.0666666666667,5.74444444444,0.377777777778,5.55555555556,0.255555555556,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.00126126126126,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00126626626627,24.6444444444,0.322222222222,7.0,24.0,0.0,0.0666666666667,5.67777777778,0.511111111111,5.42222222222,0.322222222222,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00127127127127,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0666666666667,5.54444444444,0.777777777778,5.15555555556,0.455555555556,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00127627627628,24.9111111111,0.455555555556,7.0,24.0,0.0,0.0666666666667,5.54444444444,0.777777777778,5.15555555556,0.455555555556,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.00128128128128,25.0,0.5,7.0,24.0,0.0,0.0666666666667,5.5,0.866666666667,5.06666666667,0.5,0.0,0.0,0.0,0.0,0.0,-355.2,0.0,0.0
0.00128628628629,25.1333333333,0.566666666667,7.0,24.0,0.0,0.0666666666667,5.43333333333,1.0,4.93333333333,0.566666666667,0.0,0.0,0.0,0.0,0.0,-177.6,0.0,0.0
0.00129129129129,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,-310.8,0.0,0.0
0.0012962962963,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,-88.8,0.0,0.0
0.0013013013013,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.00130630630631,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,-222.0,0.0,0.0
0.00131131131131,24.6,0.3,7.0,24.0,0.0,0.0,5.7,0.6,5.4,0.3,0.0,0.0,0.0,0.0,0.0,-222.0,0.0,0.0
0.00131631631632,24.4,0.2,7.0,24.0,0.0,0.0,5.8,0.4,5.6,0.2,0.0,0.0,0.0,0.0,0.0,-88.8,0.0,0.0
0.00132132132132,24.4,0.2,7.0,24.0,0.0,0.0,5.8,0.4,5.6,0.2,0.0,0.0,0.0,0.0,0.0,-355.2,0.0,0.0
0.00132632632633,24.7333333333,0.366666666667,7.0,24.0,0.0,0.0,5.63333333333,0.733333333333,5.26666666667,0.366666666667,0.0,0.0,0.0,0.0,0.0,-355.2,0.0,0.0
0.00133133133133,24.6,0.3,7.0,24.0,0.0,0.0,5.7,0.6,5.4,0.3,0.0,0.0,0.0,0.0,0.0,-88.8,0.0,0.0
0.00133633633634,24.7333333333,0.366666666667,7.0,24.0,0.0,0.0,5.63333333333,0.733333333333,5.26666666667,0.366666666667,0.0,0.0,0.0,0.0,0.0,-88.8,0.0,0.0
0.00134134134134,24.7333333333,0.366666666667,7.0,24.0,0.0,0.0,5.63333333333,0.733333333333,5.26666666667,0.366666666667,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00134634634635,24.8,0.4,7.0,24.0,0.0,0.0,5.6,0.8,5.2,0.4,0.0,0.0,0.0,0.0,0.0,133.2,0.0,0.0
0.00135135135135,24.8,0.4,7.0,24.0,0.0,0.0,5.6,0.8,5.2,0.4,0.0,0.0,0.0,0.0,0.0,399.6,0.0,0.0
0.00135635635636,24.8,0.4,7.0,24.0,0.0,0.0,5.6,0.8,5.2,0.4,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00136136136136,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,843.6,0.0,0.0
0.00136636636637,24.6666666667,0.333333333333,7.0,24.0,0.0,0.0,5.66666666667,0.666666666667,5.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,577.2,0.0,0.0
0.00137137137137,24.4666666667,0.233333333333,7.0,24.0,0.0,0.0,5.76666666667,0.466666666667,5.53333333333,0.233333333333,0.0,0.0,0.0,0.0,0.0,843.6,0.0,0.0
0.00137637637638,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
0.00138138138138,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
0.00138638638639,24.4666666667,0.233333333333,7.0,24.0,0.0,0.0,5.76666666667,0.466666666667,5.53333333333,0.233333333333,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00139139139139,24.4666666667,0.233333333333,7.0,24.0,0.0,0.0,5.76666666667,0.466666666667,5.53333333333,0.233333333333,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.0013963963964,24.5333333333,0.266666666667,7.0,24.0,0.0,0.0,5.73333333333,0.533333333333,5.46666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0,310.8,0.0,0.0
0.0014014014014,24.7333333333,0.233333333333,7.06666666667,24.2666666667,0.133333333333,0.0,5.63333333333,0.466666666667,5.66666666667,0.233333333333,0.0,0.0,0.0,0.0,0.0,976.8,0.0,0.0
0.00140640640641,24.8,0.266666666667,7.06666666667,24.2666666667,0.133333333333,0.0,5.6,0.533333333333,5.6,0.266666666667,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00141141141141,24.8,0.266666666667,7.06666666667,24.2666666667,0.133333333333,0.0,5.6,0.533333333333,5.6,0.266666666667,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00141641641642,24.7333333333,0.233333333333,7.06666666667,24.2666666667,0.133333333333,0.0,5.63333333333,0.466666666667,5.66666666667,0.233333333333,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00142142142142,24.7333333333,0.233333333333,7.06666666667,24.2666666667,0.133333333333,0.0,5.63333333333,0.466666666667,5.66666666667,0.233333333333,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
0.00142642642643,24.7333333333,0.233333333333,7.06666666667,24.2666666667,0.133333333333,0.0,5.63333333333,0.466666666667,5.66666666667,0.233333333333,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00143143143143,24.7333333333,0.233333333333,7.06666666667,24.2666666667,0.133333333333,0.0,5.63333333333,0.466666666667,5.66666666667,0.233333333333,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00143643643644,24.6222222222,0.177777777778,7.06666666667,24.2666666667,0.133333333333,0.0,5.68888888889,0.355555555556,5.77777777778,0.177777777778,0.0,0.0,0.0,0.0,0.0,976.8,0.0,0.0
0.00144144144144,24.6222222222,0.177777777778,7.06666666667,24.2666666667,0.133333333333,0.0,5.68888888889,0.355555555556,5.77777777778,0.177777777778,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
0.00144644644645,24.7555555556,0.244444444444,7.06666666667,24.2666666667,0.133333333333,0.0,5.62222222222,0.488888888889,5.64444444444,0.244444444444,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00145145145145,24.7555555556,0.244444444444,7.06666666667,24.2666666667,0.133333333333,0.0,5.62222222222,0.488888888889,5.64444444444,0.244444444444,0.0,0.0,0.0,0.0,0.0,177.6,0.0,0.0
0.00145645645646,24.7555555556,0.244444444444,7.06666666667,24.2666666667,0.133333333333,0.0,5.62222222222,0.488888888889,5.64444444444,0.244444444444,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
0.00146146146146,24.6888888889,0.211111111111,7.06666666667,24.2666666667,0.133333333333,0.0,5.65555555556,0.422222222222,5.71111111111,0.211111111111,0.0,0.0,0.0,0.0,0.0,710.4,0.0,0.0
0.00146646646647,24.6888888889,0.211111111111,7.06666666667,24.2666666667,0.133333333333,0.0,5.65555555556,0.422222222222,5.71111111111,0.211111111111,0.0,0.0,0.0,0.0,0.0,1642.8,0.0,0.0
0.00147147147147,24.8222222222,0.277777777778,7.06666666667,24.2666666667,0.133333333333,0.0,5.58888888889,0.555555555556,5.57777777778,0.277777777778,0.0,0.0,0.0,0.0,0.0,1376.4,0.0,0.0
